governorate,year,month,NDVI_mean,NDVI_max,NDVI_std,image_count
Gafsa,2002,2,0.12571896775019775,0.12834249950326942,0.002623531753072198,2
Gafsa,2002,3,0.11653503436266006,0.12323264505901442,0.006697610696353868,2
Gafsa,2002,4,0.11419682635209445,0.11650132328045225,0.0023044969283572774,2
Gafsa,2002,5,0.1128970730365547,0.11540959001791574,0.002512516981361668,2
Gafsa,2002,6,0.11310168028792005,0.11529943711014111,0.002197756822220859,2
Gafsa,2002,7,0.10946915759256733,0.11138108715602799,0.0019119295634604022,2
Gafsa,2002,8,0.10877486175586712,0.1110535230821011,0.00227866132623322,2
Gafsa,2002,9,0.1116491988711569,0.1145717467582775,0.0029225478871208275,2
Gafsa,2002,10,0.11585754840406068,0.11585754840406068,0.0,1
Gafsa,2002,11,0.1173907497369565,0.12307864881756973,0.005687899080613172,2
Gafsa,2002,12,0.12328931436781732,0.12694250899113368,0.0036531946233169673,2
Gafsa,2003,1,0.13474577419905204,0.14521008198280203,0.010464307783749838,2
Gafsa,2003,2,0.13399994077530808,0.13822797932751887,0.0042280385522116,2
Gafsa,2003,3,0.16154309004833636,0.1677966669942743,0.006253576945937476,2
Gafsa,2003,4,0.175731130021601,0.18170898156078258,0.005977851539182491,2
Gafsa,2003,5,0.15104670683904833,0.15664039311240746,0.00559368627335853,2
Gafsa,2003,6,0.13370151278245027,0.1379701389270029,0.004268626144553358,2
Gafsa,2003,7,0.1253022637702737,0.12697460230746516,0.0016723385371926742,2
Gafsa,2003,8,0.1252663956881694,0.12828941013993173,0.0030230144517610926,2
Gafsa,2003,9,0.1248602007725594,0.13022402892990073,0.005363828157341934,2
Gafsa,2003,10,0.13736852352245688,0.13736852352245688,0.0,1
Gafsa,2003,11,0.1584904056636172,0.16675320738725902,0.008262801723642786,2
Gafsa,2003,12,0.1779392181276915,0.18924190091691884,0.011302682789227737,2
Gafsa,2004,1,0.1932813923631626,0.20062463177089868,0.007343239407735998,2
Gafsa,2004,2,0.1986232190790313,0.21003589986431942,0.011412680785288757,2
Gafsa,2004,3,0.19992207770603043,0.20753532391269344,0.007613246206662644,2
Gafsa,2004,4,0.17136572258166813,0.17640175023432483,0.005036027652655683,2
Gafsa,2004,5,0.13885324184990322,0.1417048139208657,0.0028515720709623936,2
Gafsa,2004,6,0.13532984009758503,0.1391918004008721,0.0038619603032882584,2
Gafsa,2004,7,0.12931745583995055,0.1315272355725966,0.002209779732646458,2
Gafsa,2004,8,0.12860904276388702,0.1322177443050483,0.003608701541160993,2
Gafsa,2004,9,0.12725260292949545,0.12941775124012272,0.00216514831062843,2
Gafsa,2004,10,0.13179218442535234,0.13708819263001484,0.005296008204662128,2
Gafsa,2004,11,0.1382740088266917,0.1382740088266917,0.0,1
Gafsa,2004,12,0.15205145825914346,0.15734931315098857,0.005297854891844733,2
Gafsa,2005,1,0.1536163994535327,0.1570788640176378,0.0034624645641050133,2
Gafsa,2005,2,0.14520340384560643,0.14776840728548765,0.0025650034398824136,2
Gafsa,2005,3,0.14404181099494423,0.14832665851476173,0.004284847519817024,2
Gafsa,2005,4,0.13314827054962775,0.13780589702646945,0.004657626476841344,2
Gafsa,2005,5,0.12192424523617804,0.12435724530297541,0.0024330000667980222,2
Gafsa,2005,6,0.11892317763876414,0.12190416266198,0.0029809850232155165,2
Gafsa,2005,7,0.11395968727915724,0.11558346495085277,0.0016237776716952793,2
Gafsa,2005,8,0.11562266454955379,0.1182212877030902,0.0025986231535361777,2
Gafsa,2005,9,0.12193398833630986,0.12742654457530375,0.0054925562389936886,2
Gafsa,2005,10,0.1236069306930693,0.1236069306930693,0.0,1
Gafsa,2005,11,0.12723280443810714,0.1306389030072268,0.0034060985691195247,2
Gafsa,2005,12,0.1451658240975578,0.1505659817109728,0.005400157613415084,2
Gafsa,2006,1,0.15297685763226387,0.16729075188555365,0.014313894253290218,2
Gafsa,2006,2,0.17181522408589947,0.18321382237102016,0.011398598285121844,2
Gafsa,2006,3,0.19037440557256688,0.19782885642309211,0.007454450850525253,2
Gafsa,2006,4,0.16840617032374883,0.1799514674066353,0.011545297082886086,2
Gafsa,2006,5,0.13925990647859435,0.14395359324123744,0.004693686762643046,2
Gafsa,2006,6,0.12965884398675767,0.13325513325343152,0.00359628926667322,2
Gafsa,2006,7,0.12660733399110222,0.1299116559896289,0.0033043219985269792,2
Gafsa,2006,8,0.12368292441916591,0.125573932881234,0.001891008462068439,2
Gafsa,2006,9,0.12943807090455106,0.13213685375627954,0.002698782851728502,2
Gafsa,2006,10,0.14156784048135454,0.14156784048135454,0.0,1
Gafsa,2006,11,0.145458522122678,0.15053089750511675,0.005072375382439606,2
Gafsa,2006,12,0.15305472155246963,0.16120948292843984,0.008154761375970048,2
Gafsa,2007,1,0.1553702454421036,0.1591833419064479,0.003813096464345384,2
Gafsa,2007,2,0.1535691036223657,0.15821979747027196,0.004650693847907366,2
Gafsa,2007,3,0.15647027758596388,0.16343373846086434,0.006963460874900205,2
Gafsa,2007,4,0.15005632534182875,0.15552044936735535,0.005464124025526095,2
Gafsa,2007,5,0.15278105248065132,0.15669866310467595,0.003917610624024916,2
Gafsa,2007,6,0.13831395260578044,0.14306999405625784,0.004756041450477376,2
Gafsa,2007,7,0.13249479339644682,0.1343923214675471,0.001897528071100241,2
Gafsa,2007,8,0.13236538150785543,0.1354236752410581,0.0030582937332021484,2
Gafsa,2007,9,0.13082195651239759,0.1329425055023221,0.0021205489899254254,2
Gafsa,2007,10,0.1323075726342773,0.1323075726342773,0.0,1
Gafsa,2007,11,0.13429640597165327,0.13784341816674844,0.003547012195096023,2
Gafsa,2007,12,0.1326455591053495,0.136174168843983,0.0035286097386328145,2
Gafsa,2008,1,0.14183531674361177,0.14601084156501207,0.004175524821400534,2
Gafsa,2008,2,0.13588533856995272,0.13894662106535488,0.003061282495401795,2
Gafsa,2008,3,0.13161387402244126,0.13593094741213188,0.004317073389690384,2
Gafsa,2008,4,0.12330380393137957,0.12610045580038223,0.002796651869002816,2
Gafsa,2008,5,0.11647282767273782,0.12019205168035192,0.003719224007614118,2
Gafsa,2008,6,0.11415512253171889,0.11620837952816816,0.00205325699644874,2
Gafsa,2008,7,0.11326715050517565,0.11493017476815406,0.001663024262978133,2
Gafsa,2008,8,0.11493511366928921,0.11694103122443196,0.0020059175551434003,2
Gafsa,2008,9,0.12059452692787616,0.12672751693243392,0.006132990004556728,2
Gafsa,2008,10,0.13072373582723743,0.13581681623879732,0.00509308041156054,2
Gafsa,2008,11,0.14115590589740934,0.14115590589740934,0.0,1
Gafsa,2008,12,0.1434866301745559,0.14773451127502796,0.004247881100472977,2
Gafsa,2009,1,0.15308307920324127,0.1656079084110544,0.012524829207814395,2
Gafsa,2009,2,0.1639592832152875,0.1736678393751461,0.009708556159857265,2
Gafsa,2009,3,0.18226662082284073,0.18779532886510256,0.005528708042262363,2
Gafsa,2009,4,0.19899444508973255,0.20718887796862737,0.008194432878894422,2
Gafsa,2009,5,0.1669795886053734,0.17803542615187265,0.011055837546497912,2
Gafsa,2009,6,0.1429399259521157,0.14587077048687322,0.00293084453475648,2
Gafsa,2009,7,0.13607373995424518,0.13798865528037912,0.0019149153261336176,2
Gafsa,2009,8,0.13550686136358894,0.1372370941864066,0.001730232822818137,2
Gafsa,2009,9,0.15263192098183698,0.165033098519341,0.01240117753750366,2
Gafsa,2009,10,0.18140614511582465,0.18140614511582465,0.0,1
Gafsa,2009,11,0.18144298497755426,0.18552043134465646,0.004077446367103086,2
Gafsa,2009,12,0.1766424177570736,0.1810398473876416,0.004397429630566102,2
Gafsa,2010,1,0.16713722714112875,0.17114297009168855,0.004005742950560707,2
Gafsa,2010,2,0.1597252859007808,0.16518552765054953,0.005460241749768975,2
Gafsa,2010,3,0.14849945232050635,0.15496361416984772,0.0064641618493420285,2
Gafsa,2010,4,0.13877624896239815,0.14288972272887945,0.004113473766481988,2
Gafsa,2010,5,0.13312009431702482,0.1365771600313311,0.0034570657143063936,2
Gafsa,2010,6,0.12616537984854326,0.12853940007768996,0.0023740202291468084,2
Gafsa,2010,7,0.12253474389787837,0.12426453410972142,0.0017297902118431636,2
Gafsa,2010,8,0.12160590749290297,0.12472551720558123,0.003119609712679458,2
Gafsa,2010,9,0.1234851556839327,0.12567173297321943,0.002186577289287457,2
Gafsa,2010,10,0.13011345430146984,0.13011345430146984,0.0,1
Gafsa,2010,11,0.14454597395474997,0.153718212954465,0.009172238999715285,2
Gafsa,2010,12,0.1698033095838914,0.1762725869235114,0.006469277339619899,2
Gafsa,2011,1,0.18493651808586822,0.19212048638278817,0.007183968296919891,2
Gafsa,2011,2,0.1926706450385918,0.20048419636729675,0.007813551328705107,2
Gafsa,2011,3,0.18993265792932304,0.1956569226730594,0.005724264743736192,2
Gafsa,2011,4,0.1640108376507371,0.1777528379562215,0.013742000305483705,2
Gafsa,2011,5,0.13884267887920726,0.14233838470607338,0.0034957058268672596,2
Gafsa,2011,6,0.13170163848600874,0.1346687623358194,0.0029671238498091895,2
Gafsa,2011,7,0.1268939659738826,0.12914571439998174,0.002251748426099537,2
Gafsa,2011,8,0.1272427017692101,0.12984658034837948,0.0026038785791689632,2
Gafsa,2011,9,0.1310440846572735,0.13520993277231547,0.004165848115042223,2
Gafsa,2011,10,0.14300129302990924,0.14300129302990924,0.0,1
Gafsa,2011,11,0.15227084011417802,0.16000374549379734,0.007732905379618702,2
Gafsa,2011,12,0.1575520049387949,0.16161011142496196,0.004058106486167466,2
Gafsa,2012,1,0.14819254762333253,0.15131838011956433,0.0031258324962314594,2
Gafsa,2012,2,0.14366083024765014,0.14747837188256674,0.003817541634916447,2
Gafsa,2012,3,0.15765431161718726,0.16438100299910086,0.006726691381913759,2
Gafsa,2012,4,0.14641820301986327,0.15024770765976986,0.0038295046399058107,2
Gafsa,2012,5,0.13187933711316263,0.1354160423609718,0.003536705247809793,2
Gafsa,2012,6,0.12372961594148323,0.12596777844859447,0.0022381625071105195,2
Gafsa,2012,7,0.12045010245191047,0.12208795164678185,0.0016378491948717702,2
Gafsa,2012,8,0.12215420714431847,0.12456140443359759,0.002407197289279157,2
Gafsa,2012,9,0.1294592232460318,0.13219369980313758,0.002734476557105273,2
Gafsa,2012,10,0.12940820244974102,0.13321741023012953,0.0038092077803887187,2
Gafsa,2012,11,0.13144733478246717,0.13144733478246717,0.0,1
Gafsa,2012,12,0.12837700784259154,0.1318171710763966,0.0034401632338043543,2
Gafsa,2013,1,0.1266116003175672,0.1295416204080124,0.002930020090445328,2
Gafsa,2013,2,0.12564151836029316,0.12927950689486908,0.0036379885345760197,2
Gafsa,2013,3,0.12358638249025378,0.1291834072152868,0.0055970247250328,2
Gafsa,2013,4,0.11470725953477184,0.11714601065108436,0.002438751116313097,2
Gafsa,2013,5,0.11356887319065842,0.11578570047026678,0.002216827279608176,2
Gafsa,2013,6,0.11138656358932267,0.11317244949839818,0.0017858859090756388,2
Gafsa,2013,7,0.11362405726585288,0.11601047362310034,0.002386416357247413,2
Gafsa,2013,8,0.11777735244776247,0.12198354646989763,0.004206194022135193,2
Gafsa,2013,9,0.13222527709455234,0.1374319361496548,0.005206659055102355,2
Gafsa,2013,10,0.1512583306635418,0.1512583306635418,0.0,1
Gafsa,2013,11,0.14871326341671162,0.1524969764347849,0.0037837130180724383,2
Gafsa,2013,12,0.14990926723908665,0.15605371071205404,0.006144443472966631,2
Gafsa,2014,1,0.14944654877889538,0.15403770868513994,0.004591159906244598,2
Gafsa,2014,2,0.14830952419851975,0.15230065857688047,0.003991134378359856,2
Gafsa,2014,3,0.163126277085618,0.16900458174475386,0.005878304659136697,2
Gafsa,2014,4,0.15133235874251286,0.1603635544771445,0.00903119573463082,2
Gafsa,2014,5,0.12962416346185363,0.13405381329160432,0.004429649829750243,2
Gafsa,2014,6,0.12209146696415168,0.1246689403502679,0.0025774733861164668,2
Gafsa,2014,7,0.11805152709933864,0.12017687420411562,0.0021253471047762832,2
Gafsa,2014,8,0.11921798203347486,0.12144606808882501,0.002228086055350448,2
Gafsa,2014,9,0.11853620611384355,0.12127925225421816,0.0027430461403752113,2
Gafsa,2014,10,0.1232878246455562,0.1232878246455562,0.0,1
Gafsa,2014,11,0.13259732703900823,0.13832561029726798,0.005728283258260099,2
Gafsa,2014,12,0.1443611167343369,0.14831067831418981,0.003949561579852751,2
Gafsa,2015,1,0.14273915537164172,0.14661590591442825,0.0038767505427866143,2
Gafsa,2015,2,0.14601395400981385,0.1551562341009135,0.009142280091100557,2
Gafsa,2015,3,0.1652082716515815,0.17941297982318516,0.014204708171603606,2
Gafsa,2015,4,0.17346401872300232,0.18357988258023875,0.01011586385723788,2
Gafsa,2015,5,0.1415264743736197,0.14591961456297753,0.004393140189357318,2
Gafsa,2015,6,0.13076054633502587,0.1332015198877117,0.00244097355268596,2
Gafsa,2015,7,0.12824475725321655,0.13033156910121865,0.002086811848001783,2
Gafsa,2015,8,0.12859602518070543,0.13199581283125092,0.0033997876505453134,2
Gafsa,2015,9,0.1325884632043198,0.13615571882056085,0.0035672556162410418,2
Gafsa,2015,10,0.13758847807431146,0.13758847807431146,0.0,1
Gafsa,2015,11,0.13771216480291826,0.14118606747615678,0.003473902673237558,2
Gafsa,2015,12,0.13951527629042415,0.14285275647972157,0.0033374801892978563,2
Gafsa,2016,1,0.1337768355293696,0.13747386004167036,0.003697024512300431,2
Gafsa,2016,2,0.13064005522957875,0.1328425934884315,0.0022025382588535033,2
Gafsa,2016,3,0.12331137622528617,0.1267303900533149,0.003419013828029706,2
Gafsa,2016,4,0.11953412123022256,0.12324209190804365,0.0037079706778206565,2
Gafsa,2016,5,0.12249856733256213,0.12513793290506006,0.0026393655724989058,2
Gafsa,2016,6,0.11726834084916807,0.11976068535563147,0.002492344506462983,2
Gafsa,2016,7,0.11563468039726503,0.1175335161555338,0.0018988357582696434,2
Gafsa,2016,8,0.11870240964086103,0.12135086133210474,0.0026484516912437034,2
Gafsa,2016,9,0.12132460000995632,0.12517209355459152,0.00384749354463618,2
Gafsa,2016,10,0.13561393631048033,0.13895497344887267,0.003341037138392235,2
Gafsa,2016,11,0.1434234114529152,0.1434234114529152,0.0,1
Gafsa,2016,12,0.16080435035575272,0.1756352938323353,0.014830943476582996,2
Gafsa,2017,1,0.17090380380374054,0.1760709743695777,0.005167170565838318,2
Gafsa,2017,2,0.18037207353647552,0.18893036809933408,0.008558294562858441,2
Gafsa,2017,3,0.1966019825168024,0.20395064715315095,0.007348664636348999,2
Gafsa,2017,4,0.1728591582775663,0.18229226866737164,0.009433110389806548,2
Gafsa,2017,5,0.14234515504148132,0.14769871577721114,0.005353560735730635,2
Gafsa,2017,6,0.1320246555118323,0.13456355252000685,0.002538897008174473,2
Gafsa,2017,7,0.12726268350826378,0.12949517565524762,0.002232492146984431,2
Gafsa,2017,8,0.12581693566675153,0.12772459369180456,0.00190765802505218,2
Gafsa,2017,9,0.1327879329050609,0.1406839741470603,0.007896041241999644,2
Gafsa,2017,10,0.14162196440516145,0.14162196440516145,0.0,1
Gafsa,2017,11,0.15596706626315587,0.16227583164530102,0.006308765382146029,2
Gafsa,2017,12,0.17454433003163683,0.18088095535474094,0.006336625323102935,2
Gafsa,2018,1,0.1607872008056689,0.16622600765062356,0.005438806844954285,2
Gafsa,2018,2,0.17705131479490707,0.19097347487195784,0.013922160077051209,2
Gafsa,2018,3,0.1676828147556279,0.17312455433631524,0.005441739580687405,2
Gafsa,2018,4,0.1464753594432532,0.15223840010789746,0.005763040664644042,2
Gafsa,2018,5,0.13545058950267844,0.14096419322736667,0.005513603724688528,2
Gafsa,2018,6,0.12603397776351064,0.12926065097807907,0.0032266732145690975,2
Gafsa,2018,7,0.12239992543730353,0.12461146933824481,0.0022115439009415807,2
Gafsa,2018,8,0.13132185267772584,0.13517417492812814,0.0038523222504021886,2
Gafsa,2018,9,0.1439023987702371,0.157034606026027,0.01313220725579071,2
Gafsa,2018,10,0.16061437092271805,0.16061437092271805,0.0,1
Gafsa,2018,11,0.17187008416968994,0.17705026576655292,0.005180181596862708,2
Gafsa,2018,12,0.16703472864496727,0.17207585368437556,0.005041125039408645,2
Gafsa,2019,1,0.15950777636807079,0.16410944638101801,0.0046016700129468575,2
Gafsa,2019,2,0.15129557318823303,0.154703922784956,0.003408349596723263,2
Gafsa,2019,3,0.1489731295825216,0.15379480005497037,0.0048216704724487365,2
Gafsa,2019,4,0.15057864294615594,0.15700753885237662,0.006428895906220697,2
Gafsa,2019,5,0.13612439785038222,0.13966832665991827,0.0035439288095368638,2
Gafsa,2019,6,0.12775027097849678,0.13015193950231727,0.0024016685238202828,2
Gafsa,2019,7,0.1212699784204282,0.12344537696389228,0.0021753985434639967,2
Gafsa,2019,8,0.12592489406991508,0.13013431173206313,0.004209417662147782,2
Gafsa,2019,9,0.13602553707478537,0.13970465266972829,0.0036791155949422133,2
Gafsa,2019,10,0.13587672516381424,0.13587672516381424,0.0,1
Gafsa,2019,11,0.15736585764545222,0.1665054631800691,0.009139605534615527,2
Gafsa,2019,12,0.15454528978616508,0.15842795460801753,0.0038826648218515127,2
Gafsa,2020,1,0.1508581172291523,0.15430314890713,0.003445031677977582,2
Gafsa,2020,2,0.14119767304821232,0.14508393985460208,0.0038862668063892316,2
Gafsa,2020,3,0.13499883365221907,0.13903850077285704,0.00403966712063753,2
Gafsa,2020,4,0.14033688777218511,0.14534247172042175,0.0050055839482362596,2
Gafsa,2020,5,0.13419783098072544,0.13824590632712896,0.004048075346402746,2
Gafsa,2020,6,0.12637335201549002,0.1295972337558621,0.003223881740372038,2
Gafsa,2020,7,0.12331802072949354,0.12584014489627365,0.0025221241667804047,2
Gafsa,2020,8,0.1231680987384545,0.12531494636378718,0.002146847625332445,2
Gafsa,2020,9,0.132137433111624,0.1363619939575497,0.004224560845926025,2
Gafsa,2020,10,0.13501863335618136,0.13814927298711652,0.003130639630934937,2
Gafsa,2020,11,0.13547824088197127,0.13547824088197127,0.0,1
Gafsa,2020,12,0.1420364964509858,0.14736544524247444,0.005328948791488707,2
Gafsa,2021,1,0.13991189303731202,0.14349402379454199,0.0035821307572294174,2
Gafsa,2021,2,0.13938589958776743,0.14428508278054794,0.004899183192780984,2
Gafsa,2021,3,0.13109076805321304,0.1345373535497157,0.0034465854965024835,2
Gafsa,2021,4,0.12445405295589412,0.12807260670762236,0.0036185537517269065,2
Gafsa,2021,5,0.12082528762480468,0.12390186323776105,0.003076575612956425,2
Gafsa,2021,6,0.11876408224488841,0.12210722868857733,0.00334314644368908,2
Gafsa,2021,7,0.11640212211178577,0.11872075102186053,0.0023186289100742253,2
Gafsa,2021,8,0.1180060227087552,0.12066438196352784,0.0026583592547730246,2
Gafsa,2021,9,0.11993377068981864,0.12250131902580505,0.0025675483359861168,2
Gafsa,2021,10,0.12106433720463695,0.12106433720463695,0.0,1
Gafsa,2021,11,0.12822350709739055,0.13385523374820435,0.005631726650813852,2
Gafsa,2021,12,0.1237118095824021,0.12841462726522762,0.004702817682825374,2
Gafsa,2022,1,0.1221788220242677,0.1258169859141387,0.0036381638898710955,2
Gafsa,2022,2,0.12346074447395769,0.1267013375335213,0.0032405930595638117,2
Gafsa,2022,3,0.12044829788573784,0.12537231186055334,0.004924013974815032,2
Gafsa,2022,4,0.127522745366583,0.1323140907116366,0.004791345345054039,2
Gafsa,2022,5,0.12592779305905322,0.13020286597307434,0.004275072914020839,2
Gafsa,2022,6,0.11727172591050504,0.11961279232087213,0.002341066410366734,2
Gafsa,2022,7,0.11706574727989816,0.11921896321899834,0.0021532159391006735,2
Gafsa,2022,8,0.11695521668706847,0.11939980671136591,0.0024445900242982942,2
Gafsa,2022,9,0.11948255532849934,0.12275224911301275,0.003269693784513151,2
Gafsa,2022,10,0.12835135027619002,0.12835135027619002,0.0,1
Gafsa,2022,11,0.12755902544747189,0.13007340730463446,0.0025143818571620787,2
Gafsa,2022,12,0.1275229668635296,0.13101761641034548,0.003494649546816267,2
Gafsa,2023,1,0.1265647657114554,0.12984539304645965,0.0032806273350037395,2
Gafsa,2023,2,0.12344484553715113,0.12599146287968988,0.0025466173425386235,2
Gafsa,2023,3,0.12298253552311438,0.12553318335701086,0.002550647833895196,2
Gafsa,2023,4,0.12108416403197629,0.12447741190646097,0.003393247874484451,2
Gafsa,2023,5,0.12137530732382254,0.12507595554063564,0.0037006482168134894,2
Gafsa,2023,6,0.13043014453888346,0.1343924021782094,0.003962257639325826,2
Gafsa,2023,7,0.11865060020311644,0.12148142633652287,0.0028308261334061744,2
Gafsa,2023,8,0.11813119796832024,0.1206699679327214,0.002538769964401373,2
Gafsa,2023,9,0.11976296516592445,0.1223892795222542,0.002626314356329261,2
Gafsa,2023,10,0.11442170559456322,0.11442170559456322,0.0,1
Gafsa,2023,11,0.1195699281092218,0.12306032239165618,0.003490394282434586,2
Gafsa,2023,12,0.1263319208754696,0.13056596205450133,0.00423404117903084,2
Gafsa,2024,1,0.12569168093037228,0.13014660260018582,0.004454921669812995,2
Gafsa,2024,2,0.1306795144043217,0.13420912230452067,0.0035296079001995886,2
Gafsa,2024,3,0.12723904115563067,0.1311814102539563,0.00394236909832533,2
Gafsa,2024,4,0.1292338124066372,0.13176470463599194,0.002530892229354354,2
Gafsa,2024,5,0.12652623902779514,0.13004063447855685,0.0035143954507607642,2
Gafsa,2024,6,0.11961953529889514,0.1220384264016195,0.002418891102723918,2
Gafsa,2024,7,0.11724919925407527,0.11920736441183097,0.0019581651577559875,2
Gafsa,2024,8,0.11791686861350881,0.12052526622392837,0.0026083976104198056,2
Gafsa,2024,9,0.12292277221340815,0.125885910352025,0.0029631381386172836,2
Gafsa,2024,10,0.12893730757825075,0.13458963606171073,0.005652328483460681,2
Gafsa,2024,11,0.14528547676090306,0.14528547676090306,0.0,1
Gafsa,2024,12,0.14791926340564954,0.1534777427903942,0.005558479384744,2
Kebili,2002,1,0.08724177180855659,0.0910691137294166,0.0038273419208598187,2
Kebili,2002,2,0.08642740654025961,0.08915823714556506,0.0027308306053059157,2
Kebili,2002,3,0.08878929547774692,0.09256756159920079,0.0037782661214536555,2
